,FILE NO,DIVISION,METHOD OF TRANSPORT,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF DCHG NAME,REVENUE,EXPENSE,PROFIT,TOTAL REVENUE LESS DUTIES,TOTAL BILLED TO ACCOUNT,TOTAL DUTY BILLED,GROSS WEIGHT,TOT CBM,CONTAINER COUNT,CONTAINER TYPE,TOT KGS
1515,1114378-01,10,OE,15.0,36.0,VALERIE KOEN,2019-01-08,WELLPET LLC,LONG BEACH,BRISBANE,5410.0,4323.0,1087.0,5210.0,5210.0,0.0,10634.67,0.0,1.0,20DV,10634.67
1543,1114406-01,10,OE,15.0,36.0,VALERIE KOEN,2019-01-21,WELLPET LLC,LONG BEACH,BRISBANE,5060.0,3998.0,1062.0,5060.0,5060.0,0.0,10549.19,0.0,1.0,20DV,10549.19
2097,1114961-01,10,OE,15.0,36.0,VALERIE KOEN,2019-11-25,WELLPET LLC,LONG BEACH,AUCKLAND,4316.2,3748.0,568.2,4316.2,4316.2,0.0,8310.01,26.429,1.0,40',8310.01
2228,1231076-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,6086.1,5171.35,914.75,5884.0,6086.1,202.1,15317.0,0.0,1.0,40HQ,15317.3
2229,1231077-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5877.56,5106.81,770.75,5704.0,5877.56,173.56,13285.0,48.0,1.0,40HQ,13284.88
2276,1231120-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-17,WELLPET LLC,LAEM CHABANG,COLUMBUS,5905.08,5134.33,770.75,5704.0,5905.08,201.08,15362.0,48.0,1.0,40HQ,15326.2
2278,1231122-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-07,WELLPET LLC,LAEM CHABANG,OAKLAND,4002.8,3428.3,574.5,3865.0,4002.8,137.8,9466.0,55.0,1.0,40HQ,9465.93
2279,1231123-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-07,WELLPET LLC,LAEM CHABANG,OAKLAND,4045.74,3471.24,574.5,3865.0,4045.74,180.74,13729.0,55.0,1.0,40HQ,13728.72
2281,1231125-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-07,WELLPET LLC,LAEM CHABANG,OAKLAND,3979.66,3405.16,574.5,3865.0,3979.66,114.66,7980.0,55.0,1.0,40HQ,7980.0
8759,1227913-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5969.92,5362.52,607.4,5410.08,5690.0,279.92,15534.0,42.0,1.0,40DV,15534.0
8761,1227915-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5885.0,5547.17,337.83,5611.54,5885.0,273.46,21101.0,42.0,1.0,40DV,21101.7
8762,1227916-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5690.0,5178.75,511.25,5407.93,5690.0,282.07,16097.0,42.0,1.0,40DV,16097.25
8763,1227917-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5690.0,5198.75,491.25,5480.33,5690.0,209.67,14090.0,42.0,1.0,40DV,14090.64
8766,1227920-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5935.55,5334.3,601.25,5444.45,5690.0,245.55,15937.0,42.0,1.0,40DV,15937.2
8833,1227976-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4775.25,144.75,4692.25,4920.0,227.75,19523.0,42.0,1.0,40DV,19523.4
8834,1227977-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4547.5,372.5,4920.0,4920.0,0.0,18595.68,42.0,1.0,40DV,18595.68
8835,1227978-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4547.5,372.5,4920.0,4920.0,0.0,16792.64,42.0,1.0,40',16792.64
8836,1227979-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4547.5,372.5,4920.0,4920.0,0.0,18215.54,42.0,1.0,40DV,18215.54
8837,1227980-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5070.0,4715.92,354.08,5070.0,5070.0,0.0,20074.08,42.0,1.0,40DV,20074.08
8892,1228036-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5977.2,5470.95,506.25,5402.8,5690.0,287.2,19349.0,42.0,1.0,40DV,19349.75
8893,1228037-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5967.1,5370.85,596.25,5412.9,5690.0,277.1,19481.0,42.0,1.0,40DV,19481.75
8894,1228038-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5965.3,5509.05,456.25,5690.0,5965.3,275.3,10101.0,42.0,1.0,40DV,10101.0
8896,1228040-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,6020.47,5514.22,506.25,5359.53,5690.0,330.47,17680.0,42.0,1.0,40DV,17680.68
8897,1228041-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,,5991.3,5504.24,487.06,5388.7,5690.0,301.3,16313.0,42.0,1.0,40DV,16313.02
8898,1228042-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5014.07,4524.82,489.25,4965.0,5014.07,49.07,4149.0,20.0,1.0,20DV,4149.6
8899,1228043-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5690.0,5143.75,546.25,5404.83,5690.0,285.17,16518.0,42.0,1.0,40DV,16518.6
8929,1228070-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-07,WELLPET LLC,LAEM CHABANG,LONG BEACH,4320.66,3770.7,549.96,4053.0,4320.66,267.66,16000.0,42.0,1.0,40DV,16000.5
8931,1228072-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-07,WELLPET LLC,LAEM CHABANG,LONG BEACH,3499.69,2937.21,562.48,3318.0,3499.69,181.69,14175.0,20.0,1.0,20DV,14175.82
8933,1228074-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-07,WELLPET LLC,LAEM CHABANG,LONG BEACH,4400.49,3738.18,662.31,4128.0,4400.49,272.49,19026.0,42.0,1.0,40DV,19026.5
8941,1228082-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5690.0,5142.9,547.1,5690.0,5871.65,181.65,10660.0,42.0,1.0,40DV,10660.4
8942,1228083-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5064.37,4760.62,303.75,4990.0,5064.37,74.37,5137.0,20.0,1.0,20DV,5137.6
8972,1228110-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-14,WELLPET LLC,LAEM CHABANG,LONG BEACH,3501.73,2898.08,603.65,3393.0,3501.73,108.73,6629.0,20.0,1.0,20DV,6629.94
9209,1228321-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,6155.12,5788.84,366.28,5890.0,6155.12,265.12,21300.0,42.0,1.0,40DV,21300.4
9211,1228323-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,5245.99,4774.74,471.25,5130.0,5245.99,115.99,6932.0,42.0,1.0,20DV,6932.96
9221,1228334-01,10,OI,25.0,36.0,VALERIE KOEN,2019-02-18,WELLPET LLC,LAEM CHABANG,LONG BEACH,3824.97,3484.17,340.8,3701.25,3824.97,123.72,9656.0,20.0,1.0,20DV,9659.36
9322,1228413-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5967.6,5411.36,556.24,5740.0,5967.6,227.6,17502.0,42.0,1.0,40DV,17502.48
9349,1228438-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-21,WELLPET LLC,LAEM CHABANG,COLUMBUS,5943.04,5397.29,545.75,5740.0,5943.04,203.04,11544.0,42.0,1.0,40DV,11544.0
9350,1228439-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-02,WELLPET LLC,LAEM CHABANG,LONG BEACH,3593.73,3147.99,445.74,3455.0,3593.73,138.73,9555.0,20.0,1.0,20DV,9555.66
9351,1228440-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-21,WELLPET LLC,LAEM CHABANG,COLUMBUS,5884.21,5332.87,551.34,5740.0,5884.21,144.21,8235.0,42.0,1.0,40DV,8235.56
9352,1228441-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-21,WELLPET LLC,LAEM CHABANG,COLUMBUS,6010.64,5434.89,575.75,5740.0,6010.64,270.64,17583.0,42.0,1.0,40DV,17583.05
9366,1228452-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,7157.32,6431.57,725.75,6920.0,7157.32,237.32,19065.0,42.0,1.0,40DV,19065.75
9367,1228453-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,6359.93,5694.18,665.75,6100.0,6359.93,259.93,16815.0,42.0,1.0,40DV,16815.58
9368,1228454-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,6301.42,5635.67,665.75,6100.0,6301.42,201.42,17690.0,42.0,1.0,40DV,17690.4
9370,1228456-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,6302.47,5636.72,665.75,6100.0,6302.47,202.47,17206.0,42.0,1.0,40DV,17206.8
9371,1228457-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,6920.46,6209.71,710.75,6715.0,6920.46,205.46,18500.0,42.0,1.0,40DV,18500.0
9372,1228458-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,7157.24,6455.9,701.34,6920.0,7157.24,237.24,18750.0,42.0,1.0,40DV,18750.0
9384,1228470-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-13,WELLPET LLC,LAEM CHABANG,,4345.88,3680.42,665.46,4103.0,4345.88,242.88,17920.0,42.0,1.0,40DV,17920.87
9386,1228472-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-11,WELLPET LLC,LAEM CHABANG,LONG BEACH,4810.92,4109.84,701.08,4573.0,4810.92,237.92,18460.0,40.0,1.0,40DV,18460.24
9387,1228473-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-11,WELLPET LLC,LAEM CHABANG,LONG BEACH,4726.95,4370.8,356.15,4478.0,4726.95,248.95,20318.0,40.0,1.0,40DV,20318.75
9406,1228489-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6976.3,6265.55,710.75,6715.0,6976.3,261.3,16885.0,42.0,1.0,40DV,16885.68
9407,1228490-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6436.46,5839.71,596.75,6310.0,6436.46,126.46,9886.0,20.0,1.0,20DV,9886.5
9409,1228492-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6751.15,6055.4,695.75,6510.0,6751.15,241.15,17841.0,42.0,1.0,40DV,17841.75
9410,1228493-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6749.13,6053.38,695.75,6510.0,6749.13,239.13,15715.0,42.0,1.0,40DV,15715.0
9412,1228495-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6306.62,5679.52,627.1,6055.0,6306.62,251.62,17901.0,42.0,1.0,40DV,17901.52
9413,1228496-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6273.33,5637.58,635.75,6010.0,6273.33,263.33,18725.0,42.0,1.0,40DV,18725.4
9443,1228524-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-18,WELLPET LLC,LAEM CHABANG,LONG BEACH,4297.43,3511.28,786.15,4103.0,4297.43,194.43,13640.0,42.0,1.0,40DV,13640.37
9444,1228525-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-18,WELLPET LLC,LAEM CHABANG,LONG BEACH,4711.04,3900.58,810.46,4473.0,4711.04,238.04,14758.0,48.0,1.0,40DV,14758.66
9446,1228527-01,10,OI,25.0,36.0,VALERIE KOEN,2019-03-18,WELLPET LLC,LAEM CHABANG,LONG BEACH,4719.87,3909.41,810.46,4473.0,4719.87,246.87,17831.0,48.0,1.0,40DV,17831.32
9454,1228534-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5511.26,5010.01,501.25,5390.0,5511.26,121.26,7032.0,20.0,1.0,20DV,7032.6
9455,1228535-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,6392.55,6011.8,380.75,6155.0,6392.55,237.55,20046.0,42.0,1.0,40DV,20046.4
9456,1228536-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,6161.89,5676.14,485.75,5860.0,6161.89,301.89,19088.0,42.0,1.0,40DV,19088.16
9457,1228537-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,6452.75,6072.0,380.75,6155.0,6452.75,297.75,20053.0,42.0,1.0,40DV,20053.2
9458,1228538-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,6632.04,6110.24,521.8,6360.0,6632.04,272.04,18646.0,42.0,1.0,40DV,18646.7
9503,1228576-01,20,OI,25.0,36.0,VALERIE KOEN,2019-04-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5801.94,5191.19,610.75,5590.0,5801.94,211.94,17657.0,42.0,1.0,40DV,17657.7
9504,1228577-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,6071.29,5419.19,652.1,5815.0,6071.29,256.29,18115.0,42.0,1.0,40DV,18115.02
9505,1228578-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5808.52,5177.77,630.75,5590.0,5808.52,218.52,16634.0,42.0,1.0,40DV,16634.8
9506,1228579-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,6042.29,5366.54,675.75,5815.0,6042.29,227.29,18651.0,42.0,1.0,40DV,18651.2
9507,1228580-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,6052.99,5377.24,675.75,5815.0,6052.99,237.99,16786.0,42.0,1.0,40DV,16786.0
9508,1228581-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,6082.77,5417.66,665.11,5815.0,6082.77,267.77,19236.0,42.0,1.0,40DV,19236.14
9525,1228596-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,3126.5,2727.62,398.88,3045.0,3126.5,81.5,4828.0,200.0,1.0,20DV,4828.45
9527,1228598-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,3660.18,3190.22,469.96,3437.0,3660.18,223.18,17159.0,42.0,1.0,40DV,17129.84
9528,1228599-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,3702.4,3414.94,287.46,3437.0,3702.4,265.4,19661.0,42.0,1.0,40DV,19661.6
9551,1228619-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5791.5,5275.75,515.75,5535.0,5791.5,256.5,18279.0,42.0,1.0,40DV,18279.5
9552,1228620-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5786.15,5255.4,530.75,5490.0,5786.15,296.15,18281.0,42.0,1.0,40DV,18281.34
9554,1228622-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5808.93,5316.94,491.99,5535.0,5808.93,273.93,18820.0,42.0,1.0,40DV,18820.0
9557,1228625-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,6087.79,5572.04,515.75,5835.0,6087.79,252.79,20420.0,42.0,1.0,40DV,20420.6
9617,1228672-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,6299.01,5668.76,630.25,6055.0,6299.01,244.01,17199.0,42.0,1.0,40DV,17198.95
9619,1228674-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,6881.11,6229.62,651.49,6670.0,6881.11,211.11,15519.0,42.0,1.0,40DV,15519.0
9620,1228675-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,7073.47,6383.22,690.25,6875.0,7073.47,198.47,15107.0,42.0,1.0,40DV,15107.85
9621,1228676-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,6139.27,5524.02,615.25,5850.0,6139.27,289.27,14183.0,42.0,1.0,40DV,14183.4
9622,1228677-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-08,WELLPET LLC,LAEM CHABANG,LONG BEACH,3567.86,3336.5,231.36,3332.0,3567.86,235.86,15123.0,42.0,1.0,40HQ,15123.9
9623,1228678-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-15,WELLPET LLC,LAEM CHABANG,LONG BEACH,3392.1,3165.74,226.36,3152.0,3392.1,240.1,16287.0,42.0,1.0,40HQ,16286.99
9624,1228679-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-22,WELLPET LLC,LAEM CHABANG,LONG BEACH,3619.11,2952.31,666.8,3428.75,3619.11,190.36,14615.0,42.0,1.0,40DV,14615.31
9681,1228724-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5985.02,5384.77,600.25,5805.0,5985.02,180.02,14906.0,42.0,1.0,40DV,14906.88
9682,1228725-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,6065.29,5465.04,600.25,5805.0,6065.29,260.29,17350.0,42.0,1.0,40DV,17350.35
9685,1228728-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5744.43,5219.18,525.25,5580.0,5744.43,164.43,8740.0,42.0,1.0,40DV,8740.7
9686,1228729-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5906.57,5336.32,570.25,5715.0,5906.57,191.57,11264.0,42.0,1.0,40DV,11264.25
9688,1228731-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,6014.46,5399.21,615.25,5850.0,6014.46,164.46,8400.0,42.0,1.0,40DV,8400.0
9689,1228732-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,6205.72,5470.47,735.25,6060.0,6205.72,145.72,8400.0,42.0,1.0,40DV,8400.0
9707,1228749-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-22,WELLPET LLC,LAEM CHABANG,LONG BEACH,2986.97,2370.49,616.48,2864.0,2986.97,122.97,8581.0,20.0,1.0,20DV,8580.6
9742,1228782-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5819.95,5317.75,502.2,5580.0,5819.95,239.95,15864.0,42.0,1.0,40DV,15684.38
9789,1228826-01,10,OI,25.0,36.0,VALERIE KOEN,2019-04-29,WELLPET LLC,LAEM CHABANG,LONG BEACH,3460.54,2999.31,461.23,3290.0,3460.54,170.54,10857.0,42.0,1.0,40DV,10857.2
9793,1228829-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5733.95,5296.29,437.66,5490.0,5733.95,243.95,16723.0,42.0,1.0,40DV,16723.21
9804,1228840-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,3796.2,3334.97,461.23,3515.0,3796.2,281.2,18712.0,42.0,1.0,40DV,18712.06
9906,1228929-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,9552.85,8988.1,564.75,9331.0,9552.85,221.85,14645.0,42.0,1.0,40HQ,14645.1
9907,1228930-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,8451.32,7961.57,489.75,8181.0,8451.32,270.32,17409.0,42.0,1.0,40HQ,17409.0
9908,1228931-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,8192.64,7717.89,474.75,7951.0,8192.64,241.64,15132.0,42.0,1.0,40HQ,15132.36
9909,1228932-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,6403.9,6072.14,331.76,6186.0,6403.9,217.9,14376.0,42.0,1.0,40HQ,14376.0
9910,1228933-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-06,WELLPET LLC,LAEM CHABANG,COLUMBUS,6599.96,6230.21,369.75,6391.0,6599.96,208.96,17336.0,42.0,1.0,40HQ,17336.55
9975,1228995-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,10186.78,9607.03,579.75,9911.0,10186.78,275.78,20405.0,42.0,1.0,40DV,20405.0
9976,1228996-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,9559.0,9017.24,541.76,9331.0,9559.0,228.0,19856.0,42.0,1.0,40DV,19856.75
9977,1228997-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-27,WELLPET LLC,LAEM CHABANG,LONG BEACH,3944.83,3383.82,561.01,3696.4,3944.83,248.43,18364.0,42.0,1.0,40DV,18364.61
9978,1228998-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-27,WELLPET LLC,LAEM CHABANG,LONG BEACH,3654.04,2680.56,973.48,3550.0,3654.04,104.04,5874.0,22.0,1.0,20DV,5874.0
9982,1229002-01,10,OI,25.0,36.0,VALERIE KOEN,2019-05-27,WELLPET LLC,LAEM CHABANG,LONG BEACH,3632.38,3054.9,577.48,3471.82,3632.38,160.56,13328.0,22.0,1.0,20DV,13328.0
10149,1229152-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5993.8,5425.83,567.97,5776.0,5993.8,217.8,17354.0,42.0,1.0,40DV,17353.92
10150,1229153-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5651.82,5208.85,442.97,5431.0,5651.82,220.82,18239.0,42.0,1.0,40DV,18239.2
10151,1229154-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6915.8,5995.05,920.75,6676.0,6915.8,239.8,19603.0,42.0,1.0,40DV,19602.8
10152,1229155-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6382.08,5841.33,540.75,6136.0,6382.08,246.08,13725.0,42.0,1.0,40DV,13725.46
10153,1229156-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5670.01,5219.26,450.75,5386.0,5670.01,284.01,18354.0,42.0,1.0,40DV,18354.0
10154,1229157-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6167.26,5656.51,510.75,5886.0,6167.26,281.26,18366.0,42.0,1.0,40DV,18365.76
10176,1229178-01,10,OI,25.0,36.0,VALERIE KOEN,2019-06-24,WELLPET LLC,LAEM CHABANG,LONG BEACH,3788.29,3178.97,609.32,3550.1,3788.29,238.19,18423.0,42.0,1.0,40DV,18423.21
10214,1229213-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,3637.45,3186.18,451.27,3380.0,3637.45,257.45,17673.0,42.0,1.0,40DV,17672.52
10230,1229228-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5929.17,5816.25,112.92,5701.0,5929.17,228.17,17514.0,42.0,1.0,40DV,17514.4
10231,1229229-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,7377.69,6141.94,1235.75,7181.0,7377.69,196.69,14664.0,42.0,1.0,40DV,14664.04
10232,1229230-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5951.26,6035.51,-84.25,5671.0,5951.26,280.26,17519.0,42.0,1.0,40DV,17519.88
10262,1229259-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-20,WELLPET LLC,LAEM CHABANG,COLUMBUS,6220.55,5104.8,1115.75,6021.0,6220.55,199.55,13878.0,42.0,1.0,40DV,13878.73
10264,1229261-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5545.08,5094.33,450.75,5356.0,5545.08,189.08,11460.0,42.0,1.0,40DV,11460.0
10265,1229262-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5367.2,5014.34,352.86,5131.0,5367.2,236.2,13781.0,42.0,1.0,40DV,13781.16
